season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,hr_,temp_,hum_,casual,registered,cnt
4,10,20,0,6,0,1,0.5,0.48,4,2,1,42,137,179
4,10,21,0,6,0,1,0.5,0.42,4,2,1,53,115,168
4,10,22,0,6,0,1,0.5,0.36,4,2,1,45,121,166
4,10,23,0,6,0,1,0.48,0.41,4,2,1,33,102,135
4,10,0,0,0,0,1,0.46,0.44,1,2,1,22,85,107
4,10,1,0,0,0,1,0.44,0.47,1,2,1,13,64,77
4,10,2,0,0,0,1,0.42,0.54,1,2,2,13,52,65
4,10,3,0,0,0,1,0.42,0.54,1,2,2,11,31,42
4,10,4,0,0,0,1,0.42,0.54,1,2,2,5,7,12
4,10,5,0,0,0,1,0.42,0.54,1,2,2,1,6,7
4,10,6,0,0,0,1,0.38,0.66,1,2,3,3,7,10
4,10,7,0,0,0,1,0.4,0.62,2,2,2,9,39,48
4,10,8,0,0,0,1,0.44,0.62,2,2,2,28,71,99
4,10,9,0,0,0,1,0.5,0.45,2,2,1,39,151,190
4,10,10,0,0,0,1,0.54,0.45,2,3,1,121,226,347
4,10,11,0,0,0,1,0.56,0.35,2,3,1,159,218,377
4,10,12,0,0,0,1,0.58,0.35,2,3,1,167,277,444
4,10,13,0,0,0,1,0.6,0.35,3,3,1,169,269,438
4,10,14,0,0,0,1,0.6,0.4,3,3,1,204,258,462
4,10,15,0,0,0,1,0.62,0.35,3,3,1,182,230,412
4,10,16,0,0,0,1,0.6,0.46,3,3,1,177,289,466
4,10,17,0,0,0,1,0.58,0.49,3,3,2,152,253,405
4,10,18,0,0,0,1,0.56,0.49,3,3,2,102,226,328
4,10,19,0,0,0,1,0.54,0.52,4,3,2,52,181,233
4,10,20,0,0,0,1,0.54,0.52,4,3,2,49,129,178
4,10,21,0,0,0,1,0.54,0.52,4,3,2,14,88,102
4,10,22,0,0,0,1,0.56,0.49,4,3,2,42,88,130
4,10,23,0,0,0,1,0.56,0.52,4,3,2,14,48,62
4,10,0,0,1,1,1,0.54,0.56,1,3,2,12,25,37
4,10,1,0,1,1,1,0.56,0.54,1,3,2,2,15,17
4,10,2,0,1,1,1,0.56,0.54,1,3,2,4,3,7
4,10,3,0,1,1,1,0.56,0.49,1,3,2,0,2,2
4,10,4,0,1,1,1,0.52,0.59,1,3,2,2,3,5
4,10,5,0,1,1,1,0.5,0.63,1,2,2,1,28,29
4,10,6,0,1,1,1,0.5,0.55,1,2,2,7,107,114
4,10,7,0,1,1,2,0.5,0.55,2,2,2,10,299,309
4,10,8,0,1,1,2,0.5,0.51,2,2,2,33,381,414
4,10,9,0,1,1,2,0.5,0.45,2,2,1,26,180,206
4,10,10,0,1,1,1,0.52,0.45,2,3,1,43,92,135
4,10,11,0,1,1,1,0.56,0.43,2,3,1,35,131,166
4,10,12,0,1,1,1,0.56,0.4,2,3,1,39,166,205
4,10,13,0,1,1,1,0.56,0.46,3,3,1,49,156,205
4,10,14,0,1,1,1,0.58,0.49,3,3,2,44,122,166
4,10,15,0,1,1,1,0.56,0.6,3,3,2,66,142,208
4,10,16,0,1,1,1,0.58,0.56,3,3,2,64,238,302
4,10,17,0,1,1,1,0.56,0.64,3,3,3,80,540,620
4,10,18,0,1,1,1,0.56,0.6,3,3,2,49,469,518
4,10,19,0,1,1,1,0.54,0.68,4,3,3,45,288,333
4,10,20,0,1,1,1,0.52,0.77,4,3,3,40,189,229
4,10,21,0,1,1,1,0.5,0.77,4,2,3,36,141,177
4,10,22,0,1,1,1,0.5,0.77,4,2,3,16,88,104
4,10,23,0,1,1,2,0.48,0.88,4,2,4,10,52,62
4,10,0,0,2,1,1,0.48,0.82,1,2,4,8,23,31
4,10,1,0,2,1,2,0.46,0.88,1,2,4,4,7,11
4,10,2,0,2,1,1,0.44,0.94,1,2,4,1,4,5
4,10,3,0,2,1,1,0.44,0.94,1,2,4,0,1,1
4,10,4,0,2,1,2,0.44,0.94,1,2,4,0,4,4
4,10,5,0,2,1,2,0.46,0.88,1,2,4,2,19,21
4,10,6,0,2,1,1,0.46,0.82,1,2,4,4,105,109
4,10,7,0,2,1,1,0.46,0.88,2,2,4,15,326,341
4,10,8,0,2,1,1,0.5,0.77,2,2,3,25,474,499
4,10,9,0,2,1,2,0.52,0.77,2,3,3,29,198,227
4,10,10,0,2,1,2,0.56,0.68,2,3,3,27,75,102
4,10,11,0,2,1,2,0.6,0.49,2,3,2,35,112,147
4,10,12,0,2,1,2,0.62,0.43,2,3,1,42,159,201
4,10,13,0,2,1,2,0.64,0.38,3,3,1,48,171,219
4,10,14,0,2,1,2,0.62,0.41,3,3,1,32,137,169
4,10,15,0,2,1,1,0.62,0.5,3,3,2,66,139,205
4,10,16,0,2,1,1,0.62,0.57,3,3,2,58,246,304
4,10,17,0,2,1,1,0.6,0.6,3,3,2,72,553,625
4,10,18,0,2,1,1,0.56,0.68,3,3,3,58,512,570
4,10,19,0,2,1,1,0.56,0.6,4,3,2,31,286,317
4,10,20,0,2,1,1,0.54,0.64,4,3,3,23,204,227
4,10,21,0,2,1,2,0.54,0.68,4,3,3,28,178,206
4,10,22,0,2,1,2,0.52,0.77,4,3,3,22,115,137
4,10,23,0,2,1,2,0.52,0.77,4,3,3,7,63,70
4,10,0,0,3,1,2,0.52,0.77,1,3,3,11,23,34
4,10,1,0,3,1,2,0.52,0.77,1,3,3,7,9,16
4,10,2,0,3,1,2,0.52,0.77,1,3,3,1,6,7
4,10,4,0,3,1,3,0.5,0.94,1,2,4,0,3,3
4,10,5,0,3,1,3,0.5,1.0,1,2,4,0,3,3
4,10,6,0,3,1,3,0.52,0.83,1,3,4,3,28,31
4,10,7,0,3,1,3,0.52,0.77,2,3,3,1,67,68
4,10,8,0,3,1,3,0.54,0.7,2,3,3,10,200,210
4,10,9,0,3,1,3,0.52,0.88,2,3,4,17,185,202
4,10,10,0,3,1,3,0.52,0.88,2,3,4,14,109,123
4,10,11,0,3,1,3,0.52,0.94,2,3,4,33,116,149
4,10,12,0,3,1,3,0.52,0.94,2,3,4,13,117,130
4,10,13,0,3,1,2,0.54,0.94,3,3,4,20,86,106
4,10,14,0,3,1,3,0.54,0.94,3,3,4,17,80,97
4,10,15,0,3,1,3,0.54,1.0,3,3,4,21,99,120
4,10,16,0,3,1,3,0.56,0.94,3,3,4,21,180,201
4,10,17,0,3,1,3,0.56,0.94,3,3,4,11,170,181
4,10,18,0,3,1,3,0.56,1.0,3,3,4,8,132,140
4,10,19,0,3,1,2,0.6,0.88,4,3,4,8,189,197
4,10,20,0,3,1,3,0.6,0.94,4,3,4,5,140,145
4,10,21,0,3,1,2,0.58,0.94,4,3,4,6,79,85
4,10,22,0,3,1,2,0.58,0.94,4,3,4,13,94,107
4,10,23,0,3,1,2,0.58,0.94,4,3,4,14,55,69
4,10,0,0,4,1,1,0.56,0.94,1,3,4,4,22,26
4,10,1,0,4,1,1,0.56,0.88,1,3,4,4,11,15
4,10,2,0,4,1,1,0.56,0.88,1,3,4,0,4,4
4,10,3,0,4,1,1,0.5,0.82,1,2,4,0,1,1
4,10,4,0,4,1,1,0.5,0.82,1,2,4,2,6,8
4,10,5,0,4,1,1,0.48,0.82,1,2,4,2,24,26
4,10,6,0,4,1,1,0.44,0.82,1,2,4,5,87,92
4,10,7,0,4,1,1,0.42,0.77,2,2,3,15,303,318
4,10,8,0,4,1,1,0.44,0.67,2,2,3,17,409,426
4,10,9,0,4,1,1,0.44,0.67,2,2,3,26,197,223
4,10,10,0,4,1,1,0.46,0.59,2,2,2,25,105,130
4,10,11,0,4,1,1,0.48,0.55,2,2,2,30,99,129
4,10,12,0,4,1,1,0.48,0.48,2,2,1,28,171,199
4,10,13,0,4,1,1,0.5,0.45,3,2,1,28,136,164
4,10,14,0,4,1,2,0.48,0.48,3,2,1,38,117,155
4,10,15,0,4,1,2,0.48,0.51,3,2,2,22,138,160
4,10,16,0,4,1,2,0.48,0.51,3,2,2,31,203,234
4,10,17,0,4,1,2,0.48,0.48,3,2,1,56,438,494
4,10,18,0,4,1,2,0.46,0.51,3,2,2,39,430,469
4,10,19,0,4,1,1,0.46,0.51,4,2,2,20,278,298
4,10,20,0,4,1,2,0.46,0.51,4,2,2,34,207,241
4,10,21,0,4,1,1,0.44,0.51,4,2,2,16,149,165
4,10,22,0,4,1,1,0.44,0.51,4,2,2,22,106,128
4,10,23,0,4,1,1,0.42,0.58,4,2,2,7,83,90
4,10,0,0,5,1,1,0.4,0.62,1,2,2,8,42,50
4,10,1,0,5,1,1,0.4,0.62,1,2,2,7,19,26
4,10,2,0,5,1,1,0.38,0.66,1,2,3,6,12,18
4,10,3,0,5,1,1,0.36,0.71,1,2,3,0,7,7
4,10,4,0,5,1,1,0.36,0.71,1,2,3,0,6,6
4,10,5,0,5,1,1,0.34,0.76,1,1,3,0,31,31
4,10,6,0,5,1,1,0.36,0.71,1,2,3,7,78,85
4,10,7,0,5,1,1,0.36,0.71,2,2,3,5,228,233
4,10,8,0,5,1,1,0.4,0.62,2,2,2,16,386,402
4,10,9,0,5,1,2,0.42,0.58,2,2,2,33,189,222
4,10,10,0,5,1,1,0.46,0.51,2,2,2,32,106,138
4,10,11,0,5,1,1,0.5,0.45,2,2,1,39,135,174
4,10,12,0,5,1,1,0.5,0.45,2,2,1,47,193,240
4,10,13,0,5,1,1,0.48,0.48,3,2,1,43,163,206
4,10,14,0,5,1,1,0.52,0.42,3,3,1,67,131,198
4,10,15,0,5,1,1,0.5,0.45,3,2,1,57,178,235
4,10,16,0,5,1,1,0.5,0.45,3,2,1,60,242,302
4,10,17,0,5,1,2,0.46,0.51,3,2,2,79,445,524
4,10,18,0,5,1,2,0.44,0.54,3,2,2,43,354,397
4,10,19,0,5,1,2,0.44,0.54,4,2,2,25,228,253
4,10,20,0,5,1,2,0.44,0.54,4,2,2,29,155,184
4,10,21,0,5,1,1,0.42,0.58,4,2,2,31,112,143
4,10,22,0,5,1,1,0.42,0.54,4,2,2,24,89,113
4,10,23,0,5,1,1,0.4,0.62,4,2,2,18,99,117
4,10,0,0,6,0,1,0.4,0.62,1,2,2,16,80,96
4,10,1,0,6,0,1,0.4,0.62,1,2,2,20,50,70
4,10,2,0,6,0,1,0.4,0.62,1,2,2,6,25,31
4,10,3,0,6,0,1,0.4,0.62,1,2,2,1,19,20
4,10,4,0,6,0,1,0.38,0.66,1,2,3,4,4,8
4,10,5,0,6,0,1,0.38,0.66,1,2,3,1,7,8
4,10,6,0,6,0,1,0.36,0.71,1,2,3,1,17,18
4,10,7,0,6,0,1,0.36,0.76,2,2,3,8,49,57
4,10,8,0,6,0,1,0.4,0.71,2,2,3,26,88,114
4,10,9,0,6,0,1,0.42,0.67,2,2,3,47,122,169
4,10,10,0,6,0,2,0.44,0.62,2,2,2,87,149,236
4,10,11,0,6,0,2,0.44,0.62,2,2,2,110,172,282
4,10,12,0,6,0,1,0.46,0.55,2,2,2,132,211,343
4,10,13,0,6,0,1,0.5,0.45,3,2,1,136,186,322
4,10,14,0,6,0,2,0.48,0.48,3,2,1,133,177,310
4,10,15,0,6,0,1,0.48,0.51,3,2,2,159,223,382
4,10,16,0,6,0,1,0.5,0.45,3,2,1,169,190,359
4,10,17,0,6,0,1,0.46,0.55,3,2,2,143,217,360
4,10,18,0,6,0,1,0.44,0.54,3,2,2,111,224,335
4,10,19,0,6,0,1,0.44,0.67,4,2,3,47,173,220
4,10,20,0,6,0,1,0.42,0.67,4,2,3,48,111,159
4,10,21,0,6,0,1,0.4,0.76,4,2,3,37,120,157
4,10,22,0,6,0,1,0.4,0.76,4,2,3,30,114,144
4,10,23,0,6,0,1,0.38,0.82,4,2,4,27,81,108
4,10,0,0,0,0,1,0.36,0.87,1,2,4,24,64,88
4,10,1,0,0,0,1,0.36,0.87,1,2,4,11,60,71
4,10,2,0,0,0,1,0.34,0.87,1,1,4,10,40,50
4,10,3,0,0,0,1,0.34,0.87,1,1,4,15,31,46
4,10,4,0,0,0,1,0.34,0.87,1,1,4,5,1,6
4,10,5,0,0,0,1,0.32,0.87,1,1,4,1,2,3
4,10,6,0,0,0,1,0.32,0.87,1,1,4,0,12,12
4,10,7,0,0,0,1,0.34,0.87,2,1,4,3,18,21
4,10,8,0,0,0,1,0.36,0.87,2,2,4,32,56,88
4,10,9,0,0,0,1,0.4,0.76,2,2,3,48,95,143
4,10,10,0,0,0,1,0.42,0.71,2,2,3,104,185,289
4,10,11,0,0,0,1,0.46,0.72,2,2,3,131,202,333
4,10,12,0,0,0,1,0.5,0.59,2,2,2,164,249,413
4,10,13,0,0,0,1,0.52,0.55,3,3,2,160,255,415
4,10,14,0,0,0,1,0.52,0.55,3,3,2,192,216,408
4,10,15,0,0,0,1,0.52,0.52,3,3,2,171,216,387
4,10,16,0,0,0,1,0.52,0.55,3,3,2,188,217,405
4,10,17,0,0,0,1,0.5,0.63,3,2,2,120,220,340
4,10,18,0,0,0,1,0.5,0.63,3,2,2,88,196,284
4,10,19,0,0,0,1,0.46,0.77,4,2,3,53,140,193
4,10,20,0,0,0,1,0.44,0.72,4,2,3,32,112,144
4,10,21,0,0,0,1,0.44,0.72,4,2,3,24,75,99
4,10,22,0,0,0,1,0.42,0.77,4,2,3,25,69,94
4,10,23,0,0,0,1,0.42,0.77,4,2,3,18,31,49
4,10,0,0,1,1,1,0.42,0.77,1,2,3,6,26,32
4,10,1,0,1,1,1,0.4,0.82,1,2,4,7,8,15
4,10,2,0,1,1,1,0.4,0.87,1,2,4,1,6,7
4,10,3,0,1,1,1,0.4,0.82,1,2,4,1,3,4
4,10,4,0,1,1,1,0.4,0.82,1,2,4,1,5,6
4,10,5,0,1,1,1,0.38,0.87,1,2,4,2,19,21
4,10,6,0,1,1,1,0.4,0.87,1,2,4,3,83,86
4,10,7,0,1,1,2,0.38,0.94,2,2,4,11,274,285
4,10,8,0,1,1,2,0.42,0.88,2,2,4,20,378,398
4,10,9,0,1,1,2,0.44,0.82,2,2,4,29,166,195
4,10,10,0,1,1,2,0.46,0.82,2,2,4,47,82,129
4,10,11,0,1,1,2,0.5,0.72,2,2,3,59,109,168
4,10,12,0,1,1,2,0.52,0.68,2,3,3,64,156,220
4,10,13,0,1,1,2,0.54,0.64,3,3,3,60,138,198
4,10,14,0,1,1,2,0.54,0.64,3,3,3,63,143,206
4,10,15,0,1,1,1,0.56,0.6,3,3,2,52,125,177
4,10,16,0,1,1,1,0.54,0.64,3,3,3,68,242,310
4,10,17,0,1,1,1,0.52,0.68,3,3,3,87,527,614
4,10,18,0,1,1,1,0.54,0.6,3,3,2,58,428,486
4,10,19,0,1,1,3,0.48,0.82,4,2,4,25,212,237
4,10,20,0,1,1,1,0.48,0.82,4,2,4,11,118,129
4,10,21,0,1,1,1,0.46,0.87,4,2,4,12,114,126
4,10,22,0,1,1,1,0.48,0.75,4,2,3,3,76,79
4,10,23,0,1,1,1,0.46,0.77,4,2,3,9,50,59
4,10,0,0,2,1,1,0.44,0.77,1,2,3,4,26,30
4,10,1,0,2,1,1,0.44,0.77,1,2,3,5,6,11
4,10,2,0,2,1,1,0.42,0.82,1,2,4,2,3,5
4,10,3,0,2,1,1,0.4,0.87,1,2,4,1,3,4
4,10,4,0,2,1,1,0.38,0.87,1,2,4,0,5,5
4,10,5,0,2,1,1,0.38,0.87,1,2,4,0,24,24
4,10,6,0,2,1,1,0.38,0.82,1,2,4,3,95,98
4,10,7,0,2,1,1,0.4,0.76,2,2,3,15,299,314
4,10,8,0,2,1,1,0.44,0.72,2,2,3,25,383,408
4,10,9,0,2,1,1,0.48,0.55,2,2,2,29,194,223
4,10,10,0,2,1,1,0.5,0.51,2,2,2,26,102,128
4,10,11,0,2,1,1,0.52,0.48,2,3,1,46,120,166
4,10,12,0,2,1,1,0.54,0.39,2,3,1,35,165,200
4,10,13,0,2,1,1,0.56,0.37,3,3,1,37,161,198
4,10,14,0,2,1,1,0.56,0.4,3,3,1,66,134,200
4,10,15,0,2,1,1,0.56,0.37,3,3,1,63,171,234
4,10,16,0,2,1,1,0.56,0.37,3,3,1,52,233,285
4,10,17,0,2,1,1,0.56,0.37,3,3,1,68,517,585
4,10,18,0,2,1,1,0.52,0.42,3,3,1,65,453,518
4,10,19,0,2,1,1,0.48,0.67,4,2,3,44,294,338
4,10,20,0,2,1,1,0.46,0.67,4,2,3,40,208,248
4,10,21,0,2,1,1,0.44,0.72,4,2,3,32,169,201
4,10,22,0,2,1,1,0.46,0.67,4,2,3,22,148,170
4,10,23,0,2,1,1,0.44,0.72,4,2,3,15,79,94
4,10,0,0,3,1,1,0.44,0.72,1,2,3,4,28,32
4,10,1,0,3,1,1,0.44,0.67,1,2,3,3,9,12
4,10,2,0,3,1,1,0.44,0.67,1,2,3,2,1,3
4,10,3,0,3,1,1,0.44,0.67,1,2,3,0,3,3
4,10,4,0,3,1,1,0.42,0.71,1,2,3,0,5,5
4,10,5,0,3,1,1,0.42,0.71,1,2,3,0,21,21
4,10,6,0,3,1,1,0.42,0.71,1,2,3,0,92,92
4,10,7,0,3,1,1,0.42,0.71,2,2,3,15,284,299
4,10,8,0,3,1,2,0.44,0.67,2,2,3,26,438,464
4,10,9,0,3,1,2,0.48,0.63,2,2,2,14,226,240
4,10,10,0,3,1,2,0.52,0.62,2,3,2,26,105,131
4,10,11,0,3,1,1,0.52,0.59,2,3,2,23,132,155
4,10,12,0,3,1,3,0.58,0.53,2,3,2,39,155,194
4,10,13,0,3,1,3,0.56,0.6,3,3,2,20,62,82
4,10,14,0,3,1,2,0.52,0.77,3,3,3,14,52,66
4,10,15,0,3,1,2,0.52,0.77,3,3,3,11,59,70
4,10,16,0,3,1,2,0.52,0.77,3,3,3,17,196,213
4,10,17,0,3,1,2,0.52,0.77,3,3,3,40,414,454
4,10,18,0,3,1,1,0.52,0.77,3,3,3,55,398,453
4,10,19,0,3,1,1,0.5,0.82,4,2,4,25,306,331
4,10,20,0,3,1,1,0.5,0.88,4,2,4,27,180,207
4,10,21,0,3,1,2,0.52,0.77,4,3,3,17,140,157
4,10,22,0,3,1,2,0.48,0.88,4,2,4,23,112,135
4,10,23,0,3,1,2,0.48,0.88,4,2,4,3,72,75
4,10,0,0,4,1,1,0.46,0.94,1,2,4,3,23,26
4,10,1,0,4,1,1,0.46,0.94,1,2,4,2,9,11
4,10,2,0,4,1,3,0.46,0.94,1,2,4,3,5,8
4,10,3,0,4,1,3,0.46,0.94,1,2,4,1,3,4
4,10,4,0,4,1,3,0.48,0.88,1,2,4,1,3,4
4,10,5,0,4,1,3,0.48,0.88,1,2,4,1,14,15
4,10,6,0,4,1,3,0.5,0.82,1,2,4,4,42,46
4,10,7,0,4,1,2,0.46,0.94,2,2,4,9,128,137
4,10,8,0,4,1,3,0.48,0.88,2,2,4,12,304,316
4,10,9,0,4,1,2,0.5,0.82,2,2,4,16,155,171
4,10,10,0,4,1,3,0.5,0.88,2,2,4,10,52,62
4,10,11,0,4,1,3,0.5,0.88,2,2,4,8,44,52
4,10,12,0,4,1,3,0.5,0.88,2,2,4,8,45,53
4,10,13,0,4,1,2,0.5,0.88,3,2,4,10,64,74
4,10,14,0,4,1,2,0.52,0.83,3,3,4,16,76,92
4,10,15,0,4,1,2,0.52,0.83,3,3,4,12,95,107
4,10,16,0,4,1,2,0.56,0.73,3,3,3,14,193,207
4,10,17,0,4,1,2,0.5,0.72,3,2,3,31,291,322
4,10,18,0,4,1,2,0.48,0.67,3,2,3,14,226,240
4,10,19,0,4,1,2,0.44,0.67,4,2,3,19,200,219
4,10,20,0,4,1,1,0.42,0.67,4,2,3,11,171,182
4,10,21,0,4,1,1,0.4,0.62,4,2,2,13,119,132
4,10,22,0,4,1,1,0.36,0.66,4,2,3,14,97,111
4,10,23,0,4,1,1,0.34,0.61,4,1,2,8,60,68
4,10,0,0,5,1,1,0.34,0.66,1,1,3,4,40,44
4,10,1,0,5,1,1,0.32,0.66,1,1,3,7,9,16
4,10,2,0,5,1,1,0.32,0.66,1,1,3,1,3,4
4,10,3,0,5,1,1,0.3,0.7,1,1,3,4,4,8
4,10,4,0,5,1,1,0.3,0.65,1,1,3,5,5,10
4,10,5,0,5,1,2,0.3,0.61,1,1,2,0,25,25
4,10,6,0,5,1,1,0.28,0.65,1,1,3,1,74,75
4,10,7,0,5,1,1,0.28,0.65,2,1,3,6,199,205
4,10,8,0,5,1,1,0.3,0.61,2,1,2,13,361,374
4,10,9,0,5,1,1,0.32,0.57,2,1,2,19,210,229
4,10,10,0,5,1,1,0.34,0.57,2,1,2,28,102,130
4,10,11,0,5,1,1,0.36,0.5,2,2,2,40,128,168
4,10,12,0,5,1,2,0.38,0.4,2,2,1,46,167,213
4,10,13,0,5,1,2,0.38,0.42,3,2,1,43,185,228
4,10,14,0,5,1,2,0.36,0.46,3,2,1,33,152,185
4,10,15,0,5,1,2,0.36,0.43,3,2,1,44,171,215
4,10,16,0,5,1,2,0.36,0.46,3,2,1,46,262,308
4,10,17,0,5,1,2,0.36,0.5,3,2,2,35,411,446
4,10,18,0,5,1,2,0.36,0.53,3,2,2,36,332,368
4,10,19,0,5,1,2,0.36,0.5,4,2,2,16,188,204
4,10,20,0,5,1,3,0.34,0.61,4,1,2,12,131,143
4,10,21,0,5,1,3,0.32,0.7,4,1,3,5,69,74
4,10,22,0,5,1,3,0.3,0.75,4,1,3,4,32,36
4,10,23,0,5,1,3,0.3,0.81,4,1,4,8,31,39
4,10,0,0,6,0,3,0.28,0.87,1,1,4,0,19,19
4,10,1,0,6,0,3,0.3,0.87,1,1,4,0,18,18
4,10,2,0,6,0,3,0.3,0.87,1,1,4,1,16,17
4,10,3,0,6,0,3,0.3,0.81,1,1,4,0,8,8
4,10,4,0,6,0,3,0.3,0.81,1,1,4,0,1,1
4,10,5,0,6,0,3,0.26,0.93,1,1,4,0,1,1
4,10,6,0,6,0,3,0.26,0.87,1,1,4,4,1,5
4,10,7,0,6,0,3,0.26,0.87,2,1,4,1,6,7
4,10,8,0,6,0,3,0.28,0.87,2,1,4,4,16,20
4,10,9,0,6,0,3,0.28,0.87,2,1,4,1,19,20
4,10,10,0,6,0,3,0.26,0.93,2,1,4,0,12,12
4,10,11,0,6,0,3,0.26,0.93,2,1,4,1,26,27
4,10,12,0,6,0,3,0.24,0.87,2,1,4,6,44,50
4,10,13,0,6,0,3,0.24,0.87,3,1,4,0,30,30
4,10,14,0,6,0,3,0.24,0.87,3,1,4,0,29,29
4,10,15,0,6,0,3,0.22,0.93,3,1,4,3,38,41
4,10,16,0,6,0,3,0.22,0.93,3,1,4,3,19,22
4,10,17,0,6,0,3,0.22,0.93,3,1,4,3,28,31
4,10,18,0,6,0,3,0.22,0.93,3,1,4,6,37,43
4,10,19,0,6,0,1,0.24,0.87,4,1,4,3,36,39
4,10,20,0,6,0,1,0.24,0.87,4,1,4,7,40,47
4,10,21,0,6,0,1,0.24,0.87,4,1,4,1,49,50
4,10,22,0,6,0,1,0.22,0.87,4,1,4,10,44,54
4,10,23,0,6,0,1,0.22,0.87,4,1,4,3,33,36
4,10,0,0,0,0,1,0.22,0.87,1,1,4,7,47,54
4,10,1,0,0,0,1,0.22,0.87,1,1,4,9,34,43
4,10,2,0,0,0,1,0.22,0.87,1,1,4,7,43,50
4,10,3,0,0,0,1,0.24,0.75,1,1,3,7,26,33
4,10,4,0,0,0,1,0.22,0.8,1,1,4,1,10,11
4,10,5,0,0,0,1,0.24,0.75,1,1,3,0,4,4
4,10,6,0,0,0,1,0.24,0.75,1,1,3,2,8,10
4,10,7,0,0,0,1,0.24,0.75,2,1,3,7,15,22
4,10,8,0,0,0,1,0.26,0.7,2,1,3,20,60,80
4,10,9,0,0,0,1,0.3,0.65,2,1,3,55,92,147
4,10,10,0,0,0,1,0.32,0.61,2,1,2,53,125,178
4,10,11,0,0,0,1,0.36,0.53,2,2,2,58,182,240
4,10,12,0,0,0,1,0.38,0.5,2,2,2,85,229,314
4,10,13,0,0,0,1,0.4,0.43,3,2,1,113,232,345
4,10,14,0,0,0,1,0.42,0.38,3,2,1,91,209,300
4,10,15,0,0,0,1,0.42,0.35,3,2,1,88,202,290
4,10,16,0,0,0,1,0.42,0.32,3,2,1,107,213,320
4,10,17,0,0,0,1,0.4,0.35,3,2,1,54,191,245
4,10,18,0,0,0,1,0.36,0.4,3,2,1,51,162,213
4,10,19,0,0,0,1,0.56,0.49,4,3,2,28,125,153
4,10,20,0,0,0,1,0.34,0.57,4,1,2,18,74,92
4,10,21,0,0,0,1,0.32,0.66,4,1,3,4,75,79
4,10,22,0,0,0,1,0.3,0.75,4,1,3,13,58,71
4,10,23,0,0,0,1,0.26,0.87,4,1,4,7,30,37
4,10,0,0,1,1,1,0.26,0.87,1,1,4,3,20,23
4,10,1,0,1,1,1,0.26,0.81,1,1,4,5,8,13
4,10,2,0,1,1,1,0.24,0.87,1,1,4,0,3,3
4,10,3,0,1,1,1,0.24,0.87,1,1,4,0,3,3
4,10,4,0,1,1,1,0.24,0.87,1,1,4,1,5,6
4,10,5,0,1,1,1,0.22,0.93,1,1,4,0,18,18
4,10,6,0,1,1,1,0.24,0.87,1,1,4,4,82,86
4,10,7,0,1,1,1,0.24,0.93,2,1,4,11,216,227
4,10,8,0,1,1,2,0.28,0.87,2,1,4,17,355,372
4,10,9,0,1,1,2,0.32,0.76,2,1,3,14,197,211
4,10,10,0,1,1,2,0.36,0.57,2,2,2,18,87,105
4,10,11,0,1,1,1,0.4,0.5,2,2,2,31,97,128
4,10,12,0,1,1,1,0.42,0.44,2,2,1,30,140,170
4,10,13,0,1,1,2,0.44,0.44,3,2,1,24,128,152
4,10,14,0,1,1,2,0.44,0.47,3,2,1,22,119,141
4,10,15,0,1,1,1,0.44,0.47,3,2,1,27,141,168
4,10,16,0,1,1,1,0.42,0.54,3,2,2,30,242,272
4,10,17,0,1,1,1,0.42,0.54,3,2,2,44,442,486
4,10,18,0,1,1,1,0.4,0.66,3,2,3,30,392,422
4,10,19,0,1,1,1,0.4,0.66,4,2,3,12,226,238
4,10,20,0,1,1,1,0.4,0.66,4,2,3,18,154,172
4,10,21,0,1,1,2,0.36,0.76,4,2,3,7,109,116
4,10,22,0,1,1,2,0.36,0.76,4,2,3,8,77,85
4,10,23,0,1,1,2,0.36,0.76,4,2,3,6,46,52
4,11,0,0,2,1,2,0.36,0.87,1,2,4,3,18,21
4,11,1,0,2,1,1,0.36,0.81,1,2,4,3,8,11
4,11,2,0,2,1,2,0.36,0.81,1,2,4,1,3,4
4,11,3,0,2,1,2,0.36,0.81,1,2,4,1,5,6
4,11,4,0,2,1,1,0.34,0.81,1,1,4,1,7,8
4,11,5,0,2,1,1,0.32,0.81,1,1,4,0,18,18
4,11,6,0,2,1,1,0.32,0.81,1,1,4,3,90,93
4,11,7,0,2,1,1,0.34,0.76,2,1,3,8,246,254
4,11,8,0,2,1,1,0.36,0.71,2,2,3,17,402,419
4,11,9,0,2,1,1,0.4,0.66,2,2,3,16,206,222
4,11,10,0,2,1,1,0.44,0.62,2,2,2,21,114,135
4,11,11,0,2,1,1,0.46,0.63,2,2,2,16,101,117
4,11,12,0,2,1,1,0.5,0.48,2,2,1,23,153,176
4,11,13,0,2,1,1,0.48,0.55,3,2,2,20,147,167
4,11,14,0,2,1,1,0.5,0.48,3,2,1,32,118,150
4,11,15,0,2,1,1,0.5,0.45,3,2,1,38,148,186
4,11,16,0,2,1,1,0.48,0.44,3,2,1,46,252,298
4,11,17,0,2,1,1,0.44,0.54,3,2,2,36,470,506
4,11,18,0,2,1,1,0.42,0.58,3,2,2,39,421,460
4,11,19,0,2,1,1,0.42,0.58,4,2,2,39,274,313
4,11,20,0,2,1,1,0.4,0.71,4,2,3,18,191,209
4,11,21,0,2,1,1,0.36,0.81,4,2,4,13,114,127
4,11,22,0,2,1,1,0.36,0.81,4,2,4,5,91,96
