season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt
4,11,10,0,5,1,1,0.26,0.41,10,105,115
4,11,11,0,5,1,1,0.3,0.36,18,122,140
4,11,12,0,5,1,1,0.32,0.33,22,143,165
4,11,13,0,5,1,1,0.34,0.31,31,146,177
4,11,14,0,5,1,1,0.34,0.31,31,123,154
4,11,15,0,5,1,1,0.34,0.29,27,151,178
4,11,16,0,5,1,1,0.34,0.29,19,190,209
4,11,17,0,5,1,1,0.32,0.31,17,361,378
4,11,18,0,5,1,1,0.3,0.36,16,312,328
4,11,19,0,5,1,1,0.28,0.41,7,183,190
4,11,20,0,5,1,1,0.28,0.48,8,129,137
4,11,21,0,5,1,1,0.28,0.48,3,108,111
4,11,22,0,5,1,1,0.26,0.52,9,88,97
4,11,23,0,5,1,1,0.26,0.6,5,54,59
4,11,0,0,6,0,1,0.26,0.56,4,49,53
4,11,1,0,6,0,1,0.26,0.52,1,34,35
4,11,2,0,6,0,1,0.24,0.56,12,34,46
4,11,3,0,6,0,1,0.26,0.48,4,11,15
4,11,4,0,6,0,1,0.26,0.48,4,4,8
4,11,5,0,6,0,1,0.24,0.56,0,2,2
4,11,6,0,6,0,1,0.24,0.6,2,10,12
4,11,7,0,6,0,1,0.24,0.6,3,38,41
4,11,8,0,6,0,1,0.26,0.56,12,80,92
4,11,9,0,6,0,1,0.28,0.52,12,130,142
4,11,10,0,6,0,1,0.32,0.45,35,165,200
4,11,11,0,6,0,1,0.36,0.4,50,183,233
4,11,12,0,6,0,1,0.4,0.35,93,218,311
4,11,13,0,6,0,1,0.42,0.3,118,245,363
4,11,14,0,6,0,1,0.42,0.32,121,228,349
4,11,15,0,6,0,1,0.42,0.41,120,262,382
4,11,16,0,6,0,1,0.42,0.38,99,188,287
4,11,17,0,6,0,1,0.4,0.4,61,171,232
4,11,18,0,6,0,1,0.38,0.46,36,172,208
4,11,19,0,6,0,2,0.34,0.71,33,149,182
4,11,20,0,6,0,2,0.36,0.57,48,115,163
4,11,21,0,6,0,2,0.36,0.62,29,79,108
4,11,22,0,6,0,2,0.38,0.62,26,80,106
4,11,23,0,6,0,1,0.38,0.62,20,73,93
4,11,0,0,0,0,1,0.38,0.66,14,79,93
4,11,1,0,0,0,1,0.4,0.62,11,73,84
4,11,2,0,0,0,1,0.4,0.62,12,44,56
4,11,3,0,0,0,2,0.4,0.66,6,31,37
4,11,4,0,0,0,2,0.4,0.71,2,10,12
4,11,5,0,0,0,2,0.42,0.67,0,4,4
4,11,6,0,0,0,2,0.42,0.67,3,6,9
4,11,7,0,0,0,1,0.42,0.67,4,19,23
4,11,8,0,0,0,2,0.42,0.71,13,52,65
4,11,9,0,0,0,1,0.44,0.72,29,109,138
4,11,10,0,0,0,2,0.44,0.72,46,183,229
4,11,11,0,0,0,2,0.5,0.63,74,212,286
4,11,12,0,0,0,2,0.5,0.63,70,234,304
4,11,13,0,0,0,2,0.54,0.6,84,285,369
4,11,14,0,0,0,1,0.52,0.63,113,250,363
4,11,15,0,0,0,2,0.52,0.68,109,242,351
4,11,16,0,0,0,2,0.52,0.63,81,225,306
4,11,17,0,0,0,2,0.52,0.63,35,168,203
4,11,18,0,0,0,2,0.54,0.64,22,123,145
4,11,19,0,0,0,2,0.5,0.72,17,140,157
4,11,20,0,0,0,2,0.52,0.68,23,90,113
4,11,21,0,0,0,2,0.48,0.77,11,94,105
4,11,22,0,0,0,3,0.46,0.88,5,35,40
4,11,23,0,0,0,3,0.46,0.88,3,25,28
4,11,0,0,1,1,2,0.46,0.94,4,13,17
4,11,1,0,1,1,3,0.46,0.94,4,8,12
4,11,2,0,1,1,3,0.44,1.0,1,2,3
4,11,3,0,1,1,3,0.44,1.0,0,4,4
4,11,4,0,1,1,3,0.44,1.0,0,5,5
4,11,5,0,1,1,2,0.44,1.0,0,20,20
4,11,6,0,1,1,2,0.42,1.0,0,76,76
4,11,7,0,1,1,2,0.46,0.94,17,229,246
4,11,8,0,1,1,2,0.46,0.94,13,378,391
4,11,9,0,1,1,2,0.48,0.94,15,222,237
4,11,10,0,1,1,2,0.52,0.83,25,110,135
4,11,11,0,1,1,2,0.52,0.83,16,112,128
4,11,12,0,1,1,2,0.5,0.77,24,138,162
4,11,13,0,1,1,2,0.5,0.77,13,121,134
4,11,14,0,1,1,2,0.48,0.82,14,121,135
4,11,15,0,1,1,3,0.44,0.94,15,93,108
4,11,16,0,1,1,3,0.44,0.94,13,95,108
4,11,17,0,1,1,3,0.42,0.94,10,200,210
4,11,18,0,1,1,3,0.42,0.88,8,184,192
4,11,19,0,1,1,3,0.4,0.94,2,135,137
4,11,20,0,1,1,3,0.4,0.87,5,75,80
4,11,21,0,1,1,3,0.4,0.87,11,103,114
4,11,22,0,1,1,3,0.4,0.87,6,72,78
4,11,23,0,1,1,3,0.4,0.87,4,29,33
4,11,0,0,2,1,3,0.38,0.94,0,14,14
4,11,1,0,2,1,3,0.4,0.94,1,5,6
4,11,2,0,2,1,3,0.38,1.0,2,4,6
4,11,3,0,2,1,3,0.38,1.0,1,2,3
4,11,4,0,2,1,3,0.38,0.94,0,7,7
4,11,5,0,2,1,3,0.38,0.94,1,17,18
4,11,6,0,2,1,2,0.38,0.94,1,63,64
4,11,7,0,2,1,3,0.38,0.94,2,119,121
4,11,8,0,2,1,3,0.38,0.94,5,185,190
4,11,9,0,2,1,3,0.4,0.94,2,147,149
4,11,10,0,2,1,3,0.4,0.94,6,46,52
4,11,11,0,2,1,3,0.4,0.94,4,28,32
4,11,12,0,2,1,3,0.4,1.0,3,18,21
4,11,13,0,2,1,3,0.42,1.0,4,22,26
4,11,14,0,2,1,3,0.42,1.0,4,31,35
4,11,15,0,2,1,3,0.44,0.94,2,32,34
4,11,16,0,2,1,3,0.44,0.94,3,59,62
4,11,17,0,2,1,3,0.44,1.0,4,161,165
4,11,18,0,2,1,3,0.44,1.0,0,148,148
4,11,19,0,2,1,3,0.46,0.94,5,106,111
4,11,20,0,2,1,2,0.46,1.0,6,121,127
4,11,21,0,2,1,2,0.46,1.0,4,86,90
4,11,22,0,2,1,2,0.5,0.94,6,81,87
4,11,23,0,2,1,2,0.48,0.94,3,36,39
4,11,0,0,3,1,2,0.48,0.94,2,14,16
4,11,1,0,3,1,2,0.48,0.94,0,8,8
4,11,2,0,3,1,3,0.5,0.94,1,5,6
4,11,3,0,3,1,3,0.5,0.94,1,2,3
4,11,4,0,3,1,3,0.52,0.88,0,5,5
4,11,5,0,3,1,2,0.46,0.94,1,16,17
4,11,6,0,3,1,2,0.44,1.0,1,68,69
4,11,7,0,3,1,2,0.46,1.0,2,154,156
4,11,8,0,3,1,2,0.48,0.94,7,316,323
4,11,9,0,3,1,2,0.52,0.94,3,164,167
4,11,10,0,3,1,2,0.52,0.94,6,70,76
4,11,11,0,3,1,2,0.5,0.72,9,107,116
4,11,12,0,3,1,1,0.48,0.55,9,151,160
4,11,13,0,3,1,2,0.44,0.54,12,162,174
4,11,14,0,3,1,1,0.42,0.54,13,200,213
4,11,15,0,3,1,2,0.42,0.54,13,194,207
4,11,16,0,3,1,2,0.4,0.62,4,169,173
4,11,17,0,3,1,3,0.38,0.71,7,156,163
4,11,18,0,3,1,2,0.4,0.58,7,138,145
4,11,19,0,3,1,1,0.38,0.58,6,116,122
4,11,20,0,3,1,1,0.36,0.62,1,67,68
4,11,21,0,3,1,1,0.36,0.57,0,66,66
4,11,22,0,3,1,1,0.34,0.61,3,59,62
4,11,23,0,3,1,1,0.34,0.61,4,47,51
4,11,0,1,4,0,1,0.32,0.57,1,22,23
4,11,1,1,4,0,1,0.32,0.57,1,23,24
4,11,2,1,4,0,1,0.3,0.61,3,19,22
4,11,3,1,4,0,1,0.28,0.65,1,4,5
4,11,4,1,4,0,1,0.3,0.61,1,1,2
4,11,5,1,4,0,1,0.3,0.61,1,10,11
4,11,6,1,4,0,1,0.3,0.61,1,5,6
4,11,7,1,4,0,1,0.26,0.75,9,31,40
4,11,8,1,4,0,1,0.3,0.65,4,42,46
4,11,9,1,4,0,1,0.34,0.61,13,68,81
4,11,10,1,4,0,1,0.36,0.57,34,64,98
4,11,11,1,4,0,1,0.42,0.41,52,90,142
4,11,12,1,4,0,1,0.46,0.36,62,88,150
4,11,13,1,4,0,1,0.48,0.33,84,91,175
4,11,14,1,4,0,1,0.5,0.31,74,94,168
4,11,15,1,4,0,1,0.5,0.31,78,71,149
4,11,16,1,4,0,1,0.5,0.34,48,66,114
4,11,17,1,4,0,1,0.48,0.33,34,40,74
4,11,18,1,4,0,1,0.42,0.5,13,24,37
4,11,19,1,4,0,1,0.4,0.54,15,13,28
4,11,20,1,4,0,1,0.36,0.76,14,17,31
4,11,21,1,4,0,1,0.36,0.71,7,19,26
4,11,22,1,4,0,1,0.36,0.71,8,14,22
4,11,23,1,4,0,1,0.34,0.76,2,19,21
4,11,0,0,5,1,1,0.34,0.76,7,22,29
4,11,1,0,5,1,1,0.34,0.76,2,12,14
4,11,2,0,5,1,1,0.28,0.81,4,6,10
4,11,3,0,5,1,1,0.28,0.75,0,2,2
4,11,4,0,5,1,1,0.3,0.75,4,3,7
4,11,5,0,5,1,1,0.28,0.75,2,3,5
4,11,6,0,5,1,1,0.26,0.81,4,9,13
4,11,7,0,5,1,1,0.26,0.81,4,31,35
4,11,8,0,5,1,1,0.26,0.81,6,68,74
4,11,9,0,5,1,1,0.32,0.76,25,70,95
4,11,10,0,5,1,1,0.36,0.71,60,82,142
4,11,11,0,5,1,1,0.4,0.66,99,127,226
4,11,12,0,5,1,1,0.46,0.51,126,146,272
4,11,13,0,5,1,1,0.5,0.45,143,140,283
4,11,14,0,5,1,1,0.52,0.39,122,150,272
4,11,15,0,5,1,1,0.52,0.36,165,145,310
4,11,16,0,5,1,1,0.5,0.39,122,139,261
4,11,17,0,5,1,1,0.5,0.34,57,127,184
4,11,18,0,5,1,1,0.46,0.44,45,108,153
4,11,19,0,5,1,1,0.42,0.67,38,96,134
4,11,20,0,5,1,1,0.4,0.58,19,76,95
4,11,21,0,5,1,1,0.36,0.71,24,61,85
4,11,22,0,5,1,1,0.34,0.71,12,46,58
4,11,23,0,5,1,1,0.34,0.76,5,28,33
4,11,0,0,6,0,1,0.34,0.76,9,38,47
4,11,1,0,6,0,1,0.32,0.76,5,24,29
4,11,2,0,6,0,1,0.3,0.81,3,20,23
4,11,3,0,6,0,1,0.3,0.81,8,9,17
4,11,4,0,6,0,1,0.3,0.81,0,4,4
4,11,5,0,6,0,1,0.3,0.75,0,3,3
4,11,6,0,6,0,2,0.3,0.75,2,8,10
4,11,7,0,6,0,1,0.26,0.87,4,13,17
4,11,8,0,6,0,1,0.32,0.76,10,50,60
4,11,9,0,6,0,1,0.34,0.76,16,67,83
4,11,10,0,6,0,1,0.36,0.81,57,84,141
4,11,11,0,6,0,1,0.4,0.62,107,123,230
4,11,12,0,6,0,1,0.44,0.51,137,172,309
4,11,13,0,6,0,1,0.48,0.44,177,148,325
4,11,14,0,6,0,2,0.48,0.48,141,158,299
4,11,15,0,6,0,2,0.5,0.42,154,160,314
4,11,16,0,6,0,2,0.46,0.47,137,138,275
4,11,17,0,6,0,2,0.46,0.47,62,122,184
4,11,18,0,6,0,2,0.42,0.62,67,118,185
4,11,19,0,6,0,2,0.4,0.71,46,100,146
4,11,20,0,6,0,2,0.42,0.58,55,86,141
4,11,21,0,6,0,2,0.38,0.82,20,72,92
4,11,22,0,6,0,2,0.38,0.76,14,51,65
4,11,23,0,6,0,1,0.36,0.81,18,51,69
4,11,0,0,0,0,1,0.36,0.81,7,39,46
4,11,1,0,0,0,1,0.36,0.81,9,35,44
4,11,2,0,0,0,1,0.34,0.81,9,22,31
4,11,3,0,0,0,1,0.34,0.87,9,8,17
4,11,4,0,0,0,1,0.34,0.87,0,4,4
4,11,5,0,0,0,1,0.36,0.87,0,5,5
4,11,6,0,0,0,1,0.38,0.82,0,9,9
4,11,7,0,0,0,1,0.38,0.87,12,11,23
4,11,8,0,0,0,1,0.4,0.82,6,36,42
4,11,9,0,0,0,1,0.46,0.72,21,90,111
4,11,10,0,0,0,1,0.46,0.72,58,131,189
4,11,11,0,0,0,1,0.5,0.63,83,157,240
4,11,12,0,0,0,1,0.54,0.56,63,193,256
4,11,13,0,0,0,1,0.54,0.6,97,216,313
4,11,14,0,0,0,1,0.62,0.43,113,200,313
4,11,15,0,0,0,1,0.62,0.43,96,221,317
4,11,16,0,0,0,1,0.56,0.52,94,229,323
4,11,17,0,0,0,1,0.54,0.56,37,167,204
4,11,18,0,0,0,1,0.5,0.63,25,130,155
4,11,19,0,0,0,1,0.48,0.67,30,109,139
4,11,20,0,0,0,1,0.5,0.63,10,94,104
4,11,21,0,0,0,1,0.48,0.67,13,75,88
4,11,22,0,0,0,1,0.48,0.72,13,53,66
4,11,23,0,0,0,1,0.48,0.72,5,27,32
4,11,0,0,1,1,1,0.46,0.77,6,10,16
4,11,1,0,1,1,1,0.46,0.77,1,12,13
4,11,3,0,1,1,1,0.44,0.88,1,4,5
4,11,4,0,1,1,1,0.44,0.82,0,4,4
4,11,5,0,1,1,1,0.4,0.87,0,34,34
4,11,6,0,1,1,1,0.42,0.82,6,98,104
4,11,7,0,1,1,1,0.42,0.88,7,270,277
4,11,8,0,1,1,2,0.42,0.94,13,394,407
4,11,9,0,1,1,2,0.44,0.88,17,191,208
4,11,10,0,1,1,2,0.48,0.77,21,86,107
4,11,11,0,1,1,2,0.52,0.68,11,107,118
4,11,12,0,1,1,1,0.56,0.6,13,165,178
4,11,13,0,1,1,2,0.58,0.56,25,137,162
4,11,14,0,1,1,1,0.6,0.56,14,129,143
4,11,15,0,1,1,1,0.58,0.6,18,132,150
4,11,16,0,1,1,1,0.56,0.6,24,240,264
4,11,17,0,1,1,1,0.58,0.56,24,444,468
4,11,18,0,1,1,1,0.56,0.64,20,396,416
4,11,19,0,1,1,1,0.54,0.73,4,260,264
4,11,20,0,1,1,2,0.54,0.73,12,206,218
4,11,21,0,1,1,2,0.54,0.77,4,152,156
4,11,22,0,1,1,2,0.52,0.83,7,102,109
4,11,23,0,1,1,2,0.52,0.83,5,41,46
4,11,0,0,2,1,1,0.52,0.83,4,18,22
4,11,1,0,2,1,1,0.52,0.83,1,16,17
4,11,2,0,2,1,2,0.5,0.88,0,5,5
4,11,3,0,2,1,2,0.5,0.88,0,2,2
4,11,4,0,2,1,2,0.52,0.83,1,5,6
4,11,5,0,2,1,1,0.5,0.88,1,21,22
4,11,6,0,2,1,1,0.52,0.83,1,88,89
4,11,7,0,2,1,1,0.52,0.77,12,330,342
4,11,8,0,2,1,1,0.54,0.77,9,440,449
4,11,9,0,2,1,3,0.56,0.73,5,197,202
4,11,10,0,2,1,3,0.56,0.73,2,34,36
4,11,11,0,2,1,3,0.5,0.88,1,10,11
4,11,12,0,2,1,3,0.42,0.82,1,17,18
4,11,13,0,2,1,3,0.42,0.77,0,22,22
4,11,14,0,2,1,3,0.4,0.94,1,35,36
4,11,15,0,2,1,3,0.4,0.87,5,60,65
4,11,16,0,2,1,3,0.4,0.87,5,146,151
4,11,17,0,2,1,2,0.4,0.87,8,346,354
4,11,18,0,2,1,2,0.4,0.82,11,347,358
4,11,19,0,2,1,2,0.4,0.82,6,244,250
4,11,20,0,2,1,2,0.38,0.87,8,176,184
4,11,21,0,2,1,2,0.38,0.87,9,116,125
4,11,22,0,2,1,1,0.38,0.82,5,90,95
4,11,23,0,2,1,1,0.36,0.76,0,53,53
4,11,0,0,3,1,1,0.36,0.62,1,23,24
4,11,1,0,3,1,1,0.34,0.66,0,8,8
4,11,2,0,3,1,1,0.32,0.7,0,5,5
4,11,3,0,3,1,1,0.32,0.7,0,1,1
4,11,4,0,3,1,1,0.3,0.75,0,5,5
4,11,5,0,3,1,1,0.28,0.81,1,21,22
4,11,6,0,3,1,1,0.26,0.87,3,100,103
4,11,7,0,3,1,1,0.26,0.81,9,276,285
4,11,8,0,3,1,1,0.28,0.81,13,465,478
4,11,9,0,3,1,1,0.3,0.75,7,186,193
4,11,10,0,3,1,1,0.34,0.66,15,95,110
4,11,11,0,3,1,1,0.38,0.54,10,112,122
4,11,12,0,3,1,2,0.36,0.53,12,148,160
4,11,13,0,3,1,2,0.38,0.43,16,131,147
4,11,14,0,3,1,2,0.38,0.43,13,99,112
4,11,15,0,3,1,1,0.36,0.46,11,104,115
4,11,16,0,3,1,1,0.36,0.46,27,199,226
4,11,17,0,3,1,2,0.34,0.49,15,365,380
4,11,18,0,3,1,1,0.34,0.49,7,369,376
4,11,19,0,3,1,2,0.32,0.57,6,273,279
4,11,20,0,3,1,2,0.32,0.57,6,184,190
4,11,21,0,3,1,1,0.32,0.53,7,128,135
4,11,22,0,3,1,1,0.3,0.56,5,82,87
4,11,23,0,3,1,1,0.28,0.52,4,46,50
4,12,0,0,4,1,1,0.28,0.52,1,19,20
4,12,1,0,4,1,1,0.26,0.6,1,9,10
4,12,2,0,4,1,1,0.26,0.56,1,8,9
4,12,3,0,4,1,1,0.26,0.56,1,6,7
4,12,4,0,4,1,1,0.26,0.56,0,1,1
4,12,5,0,4,1,1,0.26,0.56,1,23,24
4,12,6,0,4,1,1,0.24,0.65,5,92,97
4,12,7,0,4,1,1,0.24,0.65,11,265,276
4,12,8,0,4,1,1,0.26,0.6,15,462,477
4,12,9,0,4,1,1,0.3,0.52,9,215,224
4,12,10,0,4,1,1,0.32,0.53,7,86,93
4,12,11,0,4,1,1,0.34,0.49,7,95,102
4,12,12,0,4,1,1,0.36,0.46,9,139,148
4,12,13,0,4,1,1,0.4,0.4,17,137,154
4,12,14,0,4,1,1,0.4,0.4,20,130,150
4,12,15,0,4,1,1,0.4,0.4,10,144,154
4,12,16,0,4,1,1,0.4,0.4,9,192,201
4,12,17,0,4,1,1,0.36,0.46,9,409,418
4,12,18,0,4,1,1,0.36,0.43,12,393,405
4,12,19,0,4,1,1,0.34,0.46,9,219,228
4,12,20,0,4,1,1,0.34,0.46,12,178,190
4,12,21,0,4,1,1,0.3,0.61,8,154,162
4,12,22,0,4,1,1,0.3,0.61,5,99,104
4,12,23,0,4,1,1,0.26,0.7,3,70,73
4,12,0,0,5,1,1,0.26,0.7,6,32,38
4,12,1,0,5,1,1,0.24,0.75,1,14,15
4,12,2,0,5,1,1,0.24,0.75,0,10,10
4,12,3,0,5,1,1,0.22,0.8,0,1,1
4,12,4,0,5,1,1,0.22,0.8,0,3,3
4,12,5,0,5,1,1,0.22,0.8,0,23,23
4,12,6,0,5,1,1,0.22,0.8,3,84,87
4,12,7,0,5,1,1,0.22,0.87,6,199,205
4,12,8,0,5,1,1,0.24,0.87,13,432,445
4,12,9,0,5,1,1,0.28,0.81,12,234,246
4,12,10,0,5,1,1,0.3,0.75,16,89,105
4,12,11,0,5,1,1,0.34,0.66,18,142,160
4,12,12,0,5,1,1,0.36,0.57,18,186,204
4,12,13,0,5,1,1,0.4,0.47,19,188,207
4,12,14,0,5,1,1,0.42,0.44,25,145,170
4,12,15,0,5,1,1,0.42,0.41,24,175,199
4,12,16,0,5,1,1,0.42,0.41,22,254,276
4,12,17,0,5,1,1,0.42,0.38,20,391,411
4,12,18,0,5,1,1,0.4,0.5,10,362,372
4,12,19,0,5,1,1,0.34,0.53,13,252,265
4,12,20,0,5,1,1,0.38,0.4,12,178,190
4,12,21,0,5,1,1,0.34,0.49,9,102,111
4,12,22,0,5,1,1,0.32,0.53,7,95,102
4,12,23,0,5,1,1,0.32,0.53,14,81,95
4,12,0,0,6,0,1,0.3,0.56,10,65,75
4,12,1,0,6,0,1,0.26,0.65,9,62,71
4,12,2,0,6,0,1,0.26,0.65,9,41,50
4,12,3,0,6,0,1,0.24,0.7,4,5,9
4,12,4,0,6,0,1,0.22,0.75,1,7,8
4,12,5,0,6,0,1,0.24,0.7,0,6,6
4,12,6,0,6,0,1,0.24,0.65,1,10,11
4,12,7,0,6,0,1,0.22,0.75,2,24,26
4,12,8,0,6,0,1,0.24,0.75,1,62,63
4,12,9,0,6,0,1,0.26,0.7,25,99,124
4,12,10,0,6,0,1,0.32,0.61,22,173,195
4,12,11,0,6,0,1,0.32,0.57,48,227,275
4,12,12,0,6,0,1,0.36,0.5,78,280,358
4,12,13,0,6,0,1,0.36,0.5,70,222,292
4,12,14,0,6,0,1,0.36,0.46,92,251,343
4,12,15,0,6,0,1,0.38,0.46,100,237,337
4,12,16,0,6,0,1,0.38,0.46,75,230,305
4,12,17,0,6,0,1,0.36,0.62,46,186,232
4,12,18,0,6,0,1,0.34,0.53,31,193,224
4,12,19,0,6,0,1,0.3,0.61,31,144,175
4,12,20,0,6,0,1,0.3,0.61,17,110,127
4,12,21,0,6,0,2,0.3,0.61,5,104,109
4,12,22,0,6,0,2,0.32,0.61,17,97,114
4,12,23,0,6,0,1,0.3,0.7,12,73,85
4,12,0,0,0,0,1,0.3,0.7,19,64,83
4,12,1,0,0,0,1,0.3,0.75,20,54,74
4,12,2,0,0,0,1,0.26,0.81,11,51,62
4,12,3,0,0,0,1,0.28,0.75,7,34,41
4,12,4,0,0,0,1,0.26,0.87,2,9,11
4,12,5,0,0,0,1,0.26,0.81,2,2,4
4,12,6,0,0,0,1,0.24,0.93,1,3,4
4,12,7,0,0,0,1,0.26,0.87,3,23,26
4,12,8,0,0,0,1,0.26,0.87,7,48,55
4,12,9,0,0,0,1,0.3,0.81,12,114,126
4,12,10,0,0,0,1,0.32,0.81,36,180,216
4,12,11,0,0,0,1,0.34,0.81,48,206,254
4,12,12,0,0,0,1,0.36,0.81,82,247,329
4,12,13,0,0,0,1,0.4,0.66,88,269,357
4,12,14,0,0,0,1,0.42,0.62,77,246,323
4,12,15,0,0,0,1,0.42,0.62,69,227,296
4,12,16,0,0,0,1,0.42,0.58,64,266,330
4,12,17,0,0,0,1,0.38,0.76,38,207,245
4,12,18,0,0,0,1,0.38,0.71,10,161,171
4,12,19,0,0,0,1,0.38,0.76,15,158,173
4,12,20,0,0,0,1,0.36,0.76,8,116,124
4,12,21,0,0,0,1,0.36,0.81,7,65,72
4,12,22,0,0,0,1,0.34,0.87,5,59,64
4,12,23,0,0,0,1,0.34,0.87,3,42,45
4,12,0,0,1,1,1,0.32,0.87,3,21,24
4,12,1,0,1,1,1,0.32,0.87,2,10,12
4,12,2,0,1,1,1,0.32,0.87,0,8,8
4,12,3,0,1,1,1,0.32,0.87,0,2,2
4,12,4,0,1,1,1,0.3,0.87,0,7,7
4,12,5,0,1,1,1,0.3,0.87,1,24,25
4,12,6,0,1,1,1,0.3,0.93,1,89,90
4,12,7,0,1,1,1,0.32,0.9,9,274,283
4,12,8,0,1,1,1,0.32,0.93,12,392,404
4,12,9,0,1,1,2,0.36,0.87,12,178,190
4,12,10,0,1,1,2,0.36,0.87,9,78,87
4,12,11,0,1,1,2,0.36,0.87,17,106,123
4,12,12,0,1,1,2,0.4,0.76,29,125,154
4,12,13,0,1,1,2,0.42,0.71,18,153,171
4,12,14,0,1,1,2,0.46,0.67,7,126,133
4,12,15,0,1,1,2,0.46,0.72,16,132,148
4,12,16,0,1,1,1,0.5,0.63,10,238,248
4,12,17,0,1,1,1,0.42,0.77,16,430,446
4,12,18,0,1,1,1,0.44,0.77,13,386,399
4,12,19,0,1,1,2,0.46,0.77,13,295,308
4,12,20,0,1,1,2,0.46,0.82,15,190,205
4,12,21,0,1,1,2,0.44,0.88,10,166,176
4,12,22,0,1,1,2,0.44,0.88,12,94,106
4,12,23,0,1,1,2,0.46,0.88,8,54,62
4,12,0,0,2,1,2,0.5,0.77,3,25,28
4,12,1,0,2,1,2,0.46,0.88,2,14,16
4,12,2,0,2,1,2,0.46,0.87,0,3,3
4,12,3,0,2,1,2,0.46,0.87,0,3,3
4,12,4,0,2,1,3,0.46,0.88,0,7,7
4,12,5,0,2,1,3,0.46,0.88,0,20,20
4,12,6,0,2,1,2,0.44,0.94,5,81,86
4,12,7,0,2,1,2,0.46,0.94,7,227,234
4,12,8,0,2,1,2,0.46,0.94,13,401,414
4,12,9,0,2,1,2,0.46,0.94,4,200,204
4,12,10,0,2,1,3,0.46,0.94,6,44,50
4,12,11,0,2,1,3,0.46,0.94,4,28,32
4,12,12,0,2,1,3,0.46,1.0,5,50,55
4,12,13,0,2,1,3,0.46,1.0,6,65,71
4,12,14,0,2,1,3,0.48,1.0,6,69,75
4,12,15,0,2,1,3,0.5,1.0,2,43,45
4,12,16,0,2,1,3,0.46,1.0,4,84,88
4,12,17,0,2,1,2,0.46,1.0,13,249,262
4,12,18,0,2,1,2,0.46,1.0,17,287,304
4,12,19,0,2,1,3,0.46,1.0,10,223,233
4,12,20,0,2,1,3,0.46,1.0,3,107,110
4,12,21,0,2,1,2,0.44,1.0,6,108,114
4,12,22,0,2,1,3,0.46,1.0,5,82,87
4,12,23,0,2,1,3,0.46,1.0,5,48,53
4,12,0,0,3,1,1,0.44,1.0,3,30,33
4,12,1,0,3,1,2,0.46,1.0,4,9,13
4,12,2,0,3,1,3,0.46,1.0,2,4,6
4,12,3,0,3,1,3,0.46,1.0,0,3,3
4,12,4,0,3,1,3,0.46,1.0,0,1,1
4,12,5,0,3,1,3,0.46,1.0,0,3,3
4,12,6,0,3,1,3,0.48,1.0,0,18,18
4,12,7,0,3,1,3,0.44,1.0,3,43,46
4,12,8,0,3,1,3,0.44,1.0,6,80,86
4,12,9,0,3,1,3,0.44,1.0,0,64,64
4,12,10,0,3,1,3,0.44,1.0,1,32,33
4,12,11,0,3,1,3,0.44,1.0,3,47,50
4,12,12,0,3,1,3,0.44,1.0,4,29,33
4,12,13,0,3,1,3,0.44,1.0,5,28,33
4,12,14,0,3,1,3,0.44,1.0,1,24,25
4,12,15,0,3,1,3,0.42,0.94,5,25,30
4,12,16,0,3,1,3,0.42,0.94,3,28,31
4,12,17,0,3,1,3,0.4,1.0,4,48,52
4,12,18,0,3,1,3,0.4,0.94,3,48,51
4,12,19,0,3,1,3,0.34,0.87,2,31,33
4,12,20,0,3,1,3,0.34,0.87,1,25,26
4,12,21,0,3,1,3,0.3,0.87,0,6,6
4,12,22,0,3,1,3,0.24,0.93,0,13,13
4,12,23,0,3,1,1,0.24,0.93,0,16,16
4,12,0,0,4,1,2,0.26,0.87,0,21,21
4,12,1,0,4,1,1,0.26,0.81,1,6,7
4,12,2,0,4,1,1,0.28,0.65,0,4,4
4,12,3,0,4,1,1,0.26,0.6,0,1,1
4,12,4,0,4,1,2,0.24,0.6,0,2,2
4,12,5,0,4,1,1,0.22,0.64,0,12,12
4,12,6,0,4,1,1,0.22,0.55,0,71,71
4,12,7,0,4,1,1,0.22,0.6,11,233,244
4,12,8,0,4,1,1,0.22,0.55,11,418,429
4,12,9,0,4,1,1,0.24,0.52,7,218,225
4,12,10,0,4,1,1,0.26,0.52,1,109,110
4,12,11,0,4,1,1,0.28,0.52,6,100,106
4,12,12,0,4,1,1,0.28,0.52,8,148,156
4,12,13,0,4,1,1,0.3,0.49,9,115,124
4,12,14,0,4,1,1,0.32,0.45,16,121,137
4,12,15,0,4,1,1,0.32,0.45,19,98,117
4,12,16,0,4,1,1,0.32,0.45,7,201,208
4,12,17,0,4,1,1,0.3,0.49,10,321,331
4,12,18,0,4,1,1,0.28,0.52,12,306,318
4,12,19,0,4,1,1,0.26,0.56,12,220,232
4,12,20,0,4,1,1,0.26,0.6,5,170,175
4,12,21,0,4,1,1,0.28,0.61,4,135,139
4,12,22,0,4,1,1,0.26,0.65,8,84,92
4,12,23,0,4,1,1,0.24,0.7,3,58,61
4,12,0,0,5,1,1,0.24,0.65,8,26,34
4,12,1,0,5,1,1,0.24,0.65,2,12,14
4,12,2,0,5,1,1,0.24,0.7,2,10,12
4,12,3,0,5,1,1,0.22,0.8,1,5,6
4,12,4,0,5,1,1,0.22,0.8,1,1,2
